iteration,scenario,dalys_averted,total_cost_usd,cost_per_daly,as_reduction_pct,mn_reduction_pct,fe_reduction_pct
355,S5_fertilizer_policy,4384728.692805782,50000000,11.403214087575638,9.509062737186854,,
356,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
356,S2_po4_removal,44715065.321025714,151500000,3.3881198408707762,95.31198412496623,5.053369032750743,
356,S3_multi_treatment,68055045.92612426,808000000,11.872741969450841,92.71767701836217,83.41759803500308,89.29897020949149
356,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
356,S5_fertilizer_policy,12157765.012621649,50000000,4.112597993800031,26.366272202583335,,
357,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
357,S2_po4_removal,30839849.762494124,151500000,4.912475293062117,58.88063954476173,24.348353553410234,
357,S3_multi_treatment,57835503.5271266,808000000,13.970657307773305,92.75736840155524,79.77943244740968,95.46695913330461
357,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
357,S5_fertilizer_policy,8883927.05525963,50000000,5.628141664040123,19.266373278616324,,
358,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
358,S2_po4_removal,31401068.527820997,151500000,4.824676582765733,64.60008418644118,10.647075878146397,
358,S3_multi_treatment,54655503.36222831,808000000,14.783506697303569,86.76372525593463,79.60320649784983,82.96833148517374
358,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
358,S5_fertilizer_policy,17844575.75858129,50000000,2.8019719088000996,38.699131074003084,,
359,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
359,S2_po4_removal,40526082.89965422,151500000,3.7383331711363756,85.06357417653518,8.595156390371892,
359,S3_multi_treatment,54358365.15052499,808000000,14.864317529832782,95.16740365046282,49.27348661725485,96.55660205767205
359,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
359,S5_fertilizer_policy,4250188.051851407,50000000,11.764185346627123,9.217287467798924,,
360,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
360,S2_po4_removal,34428876.165126294,151500000,4.400375988846752,70.72291024909529,11.996748287348879,
360,S3_multi_treatment,52273142.225715525,808000000,15.457268600977812,87.66942549048294,58.36785897129244,96.3690634941374
360,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
360,S5_fertilizer_policy,20395472.35656999,50000000,2.4515244916057806,44.23120329232532,,
361,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
361,S2_po4_removal,34219808.01473032,151500000,4.427260373137834,68.33424229278519,17.88604407956517,
361,S3_multi_treatment,68103581.19475259,808000000,11.864280641709584,98.82583715824227,89.00523030028987,99.85913851999918
361,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
361,S5_fertilizer_policy,15574049.940978236,50000000,3.210468708491852,33.77509267650443,,
362,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
362,S2_po4_removal,39844693.62254542,151500000,3.8022628918967616,82.5521661633551,11.740837765043114,
362,S3_multi_treatment,47297068.82902191,808000000,17.083511092852415,72.01906086570524,74.07552456907324,91.88957572897569
362,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
362,S5_fertilizer_policy,11810577.067415401,50000000,4.233493394488461,25.613333495570973,,
363,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
363,S2_po4_removal,31973136.974169105,151500000,4.738352702845388,67.47325093447424,5.679036720754929,
363,S3_multi_treatment,68080211.62863302,808000000,11.868353236143191,95.88477890736607,87.438076868337,95.97558144613319
363,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
363,S5_fertilizer_policy,12159288.72320623,50000000,4.112082633959836,26.36957663954108,,
364,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
364,S2_po4_removal,35218587.06190849,151500000,4.301705793412094,75.25501580232716,3.4166715482247922,
364,S3_multi_treatment,47390749.22804558,808000000,17.04974099716976,73.97357921149684,70.14791161278906,85.07377653371154
364,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
364,S5_fertilizer_policy,7391100.153207116,50000000,6.764892771518487,16.028913070264412,,
365,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
365,S2_po4_removal,30013964.039313458,151500000,5.047650480341731,63.20394288530816,5.741401898213022,
365,S3_multi_treatment,68100054.87285481,808000000,11.864894991767104,98.38204979566807,94.27262302135364,93.71529002053242
365,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
365,S5_fertilizer_policy,3564267.39987801,50000000,14.028128193106749,7.729746739669305,,
366,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
366,S2_po4_removal,32495899.461303428,151500000,4.662126684026959,70.19363138614413,0.8505487727494441,
366,S3_multi_treatment,47969955.59655619,808000000,16.843876337838577,82.79789670027611,45.00524020833851,95.33881836352136
366,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
366,S5_fertilizer_policy,10775648.762990877,50000000,4.640091849664378,23.368907702155262,,
367,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
367,S2_po4_removal,33519779.96414823,151500000,4.51971940633381,70.51596002778044,6.626857122027856,
367,S3_multi_treatment,56034274.645457305,808000000,14.419745862910077,97.20674515871328,54.2124521075709,96.14510453151553
367,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
367,S5_fertilizer_policy,6490067.525051333,50000000,7.704080089614249,14.074863825793818,,
368,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
368,S2_po4_removal,26237150.779619798,151500000,5.7742550352563615,50.74205264086632,18.739280972412622,
368,S3_multi_treatment,50398371.58638947,808000000,16.032264030891977,78.25068985436519,74.97082823635117,94.84680234192439
368,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
368,S5_fertilizer_policy,9189604.317429371,50000000,5.440930672626242,19.92928869869069,,
369,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
369,S2_po4_removal,30799384.016972072,151500000,4.9189295447115295,65.0819395883281,5.209843612528191,
369,S3_multi_treatment,45459660.39223647,808000000,17.773999916153993,69.885927228666,66.84381455941345,99.65320216928353
369,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
369,S5_fertilizer_policy,4807199.601966344,50000000,10.401065930265913,10.425265919024689,,
370,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
370,S2_po4_removal,27948347.571921617,151500000,5.420714037212163,59.286615333515094,4.030154897917833,
370,S3_multi_treatment,68067409.89181465,808000000,11.870585369477455,94.27368123004447,88.47608196120983,99.18356900532184
370,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
370,S5_fertilizer_policy,5560394.024919473,50000000,8.992168500275323,12.058701764875702,,
371,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
371,S2_po4_removal,17686710.669969015,151500000,8.565753283748686,35.39761946720255,9.005130631427946,
371,S3_multi_treatment,48657617.6473126,808000000,16.60582739287949,75.4721010064853,71.69809381332377,96.014048188157
371,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
371,S5_fertilizer_policy,3229287.94635354,50000000,15.483289452852663,7.003284314648768,,
372,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
372,S2_po4_removal,27305780.198347136,151500000,5.548275819241032,56.07588120703761,9.56019570623517,
372,S3_multi_treatment,47788437.39247917,808000000,16.90785562549407,70.0377444963631,87.41738517439346,72.105540838559
372,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
372,S5_fertilizer_policy,10312168.067168042,50000000,4.848640913756087,22.363767516107842,,
373,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
373,S2_po4_removal,22990337.274299875,151500000,6.589724987173492,47.87635318043317,6.03235063628345,
373,S3_multi_treatment,53241109.570946634,808000000,15.17624269124776,92.30398379520187,52.11330992887178,89.26707512077081
373,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
373,S5_fertilizer_policy,13627912.589952327,50000000,3.6689404683197275,29.55454826826052,,
374,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
374,S2_po4_removal,22189291.022467762,151500000,6.827617874162753,46.42497978890355,5.162505382822989,
374,S3_multi_treatment,53703019.35192825,808000000,15.04570897038377,93.30918242777757,50.26771816051345,98.18802233398296
374,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
374,S5_fertilizer_policy,11260412.471515514,50000000,4.4403346792562575,24.420203880328256,,
375,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
375,S2_po4_removal,29585960.96738532,151500000,5.120671935145492,57.92080449971616,18.994106770613257,
375,S3_multi_treatment,57156025.85359106,808000000,14.136742153307605,91.89390894683633,83.26545655033135,69.49393900292088
375,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
375,S5_fertilizer_policy,13082717.661453627,50000000,3.8218358978515536,28.372196259207776,,
376,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
376,S2_po4_removal,25471662.149126127,151500000,5.947786175595047,54.00168801598757,3.7678212630952315,
376,S3_multi_treatment,41358158.010982856,808000000,19.536653440548097,65.88581836831631,52.08469040247744,98.99088851256232
376,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
376,S5_fertilizer_policy,11981714.797765628,50000000,4.173025384423613,25.984476051613285,,
377,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
377,S2_po4_removal,28312192.573018923,151500000,5.3510514810632195,56.96615299046937,13.492888351111304,
377,S3_multi_treatment,54161639.63700058,808000000,14.918307595843423,89.04065820045305,66.85435094291257,95.4161010293459
377,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
377,S5_fertilizer_policy,8970237.179670967,50000000,5.573988624661319,19.453552108911676,,
378,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
378,S2_po4_removal,36994420.2004562,151500000,4.095212174676325,79.09443832611362,3.4525409707081236,
378,S3_multi_treatment,36801777.939951226,808000000,21.955460992085722,59.49611248083794,41.56882958578893,98.45796322924598
378,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
378,S5_fertilizer_policy,14178232.239806175,50000000,3.5265327266697057,30.7480141455343,,
379,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
379,S2_po4_removal,26603123.677097417,151500000,5.694819970724945,49.46567607388035,25.038753782286534,
379,S3_multi_treatment,50261611.53902607,808000000,16.075887247917258,89.12744095596813,41.89031138759417,90.36665499853873
379,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
379,S5_fertilizer_policy,11747438.776026882,50000000,4.256246910776459,25.4764068996525,,
380,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
380,S2_po4_removal,25870095.187049054,151500000,5.856182549952236,55.5626359383976,1.64712952299856,
380,S3_multi_treatment,52674555.85982096,808000000,15.339474378298942,83.75577916136291,76.5807003891735,78.60598288280414
380,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
380,S5_fertilizer_policy,6195686.872871593,50000000,8.070130241560427,13.436447110345926,,
381,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
381,S2_po4_removal,29358024.348135725,151500000,5.160428992205685,59.12693302963926,13.819393006565125,
381,S3_multi_treatment,55757821.34589656,808000000,14.491240520097257,87.30814452776417,82.15331419191737,97.8832070730099
381,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
381,S5_fertilizer_policy,17778351.456879348,50000000,2.812409245101995,38.55551191675782,,
382,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
382,S2_po4_removal,20884729.118653685,151500000,7.2541041418001555,37.91327118705542,22.455279011966915,
382,S3_multi_treatment,53602758.77261433,808000000,15.073851020011446,81.95256819211643,85.8679175025102,89.91357644821692
382,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
382,S5_fertilizer_policy,19178662.34771084,50000000,2.6070639908819286,41.59233472732991,,
383,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
383,S2_po4_removal,29407858.879441835,151500000,5.15168413385951,60.153319572623296,11.02483835896395,
383,S3_multi_treatment,36488968.30137564,808000000,22.143678969666517,47.54255855164539,77.06979476687003,92.677767059499
383,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
383,S5_fertilizer_policy,6152711.642127499,50000000,8.12649818620638,13.343247691654136,,
384,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
384,S2_po4_removal,28323176.98121851,151500000,5.3489762147961635,58.36797441818089,9.299435848931504,
384,S3_multi_treatment,68102246.66244863,808000000,11.864513134271219,98.65788636174359,83.9491717816334,97.41907217381419
384,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
384,S5_fertilizer_policy,4228829.888378836,50000000,11.823601639168322,9.170968497882939,,
385,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
385,S2_po4_removal,31134418.279500425,151500000,4.865997451436273,64.15920860032843,10.228939225389189,
385,S3_multi_treatment,53116750.790355936,808000000,15.211773837391863,88.5445050773172,64.42583263260474,81.03860307013167
385,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
385,S5_fertilizer_policy,13812478.12459743,50000000,3.6199152352653785,29.954811402201347,,
386,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
386,S2_po4_removal,27221685.20919124,151500000,5.565415911460431,58.2940707323621,2.2549311838983,
386,S3_multi_treatment,68110629.3839438,808000000,11.86305290830972,99.71285127174629,96.36245906953621,91.59950870750045
386,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
386,S5_fertilizer_policy,7458305.4019877985,50000000,6.703935720663025,16.174659585430152,,
387,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
387,S2_po4_removal,20904541.53661447,151500000,7.247229016462597,42.21070633459271,9.50831681602401,
387,S3_multi_treatment,54863219.583982125,808000000,14.72753524359157,90.92487314115938,67.85640532467414,85.17868012907269
387,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
387,S5_fertilizer_policy,10268220.25662975,50000000,4.869393015573185,22.268458885437855,,
388,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
388,S2_po4_removal,26445037.059568867,151500000,5.728863213870266,55.8341100589005,4.615380486057449,
388,S3_multi_treatment,56887089.55290102,808000000,14.203574244180947,88.99602869296974,84.73149067625603,96.60983207735279
388,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
388,S5_fertilizer_policy,8090649.845249496,50000000,6.179973297121243,17.54601079180076,,
389,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
389,S2_po4_removal,24097323.866562888,151500000,6.287005181111389,50.850648610899654,4.286807672446872,
389,S3_multi_treatment,53612831.1983953,808000000,15.07101904411615,91.59356476903542,54.59854008994574,99.62138959441856
389,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
389,S5_fertilizer_policy,4141359.194518931,50000000,12.07333091661664,8.981272766663908,,
390,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
390,S2_po4_removal,24645031.737959296,151500000,6.147283623362247,51.98709132357333,4.443100712126048,
