ID_norm,Depth_bin,As,B,Br,CO3,Ca,Cl,Depth,EC,Eh,Fe,HCO3,I,K,Mg,Mn,NO3,Na,PO4,SO4,Salinity,TDS,Temperature,pH,District,Upazila,Latitude,Longitude,Period,pair_key,CBE,CBE_flag
CHBOLW-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHBOLW-3_Shallow (<50m),,NO_DATA
CHBOLW-4,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHBOLW-4_Deep (>150m),,NO_DATA
CHBOLW-4,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHBOLW-4_Deep (>150m),,NO_DATA
CHBOLW-4,Medium (50–150m),0.0,,0.03,3.0,5.4825,68.375,95.0,376.0,13.9,14.85,109.8,0.4,6.3,95.0,0.05,5.0,61.06,0.65,0.0,0.13,217.5,27.9,7.0,Chattogram,Boalkhali,22.40291,91.90786,2012-2013,CHBOLW-4_Medium (50–150m),48.873963412116574,FAIL
CHBOLW-4,Medium (50–150m),2.04224,0.7,0.365,0.0,9.353465,65.5,90.0,651.5,-48.4,2.411575,106.65,0.13985999999999998,6.4789,14.951799999999999,0.079235,4.4,37.03385,0.84117,1.5,0.27,331.5,27.7,7.199999999999999,Chattogram,Boalkhali,22.403013,91.907835,2020-2021,CHBOLW-4_Medium (50–150m),-2.212349670959665,PASS
CHBOLW-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHBOLW-4_Shallow (<50m),,NO_DATA
CHBOLW-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHBOLW-4_Shallow (<50m),,NO_DATA
CHBOLW-5,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHBOLW-5_Deep (>150m),,NO_DATA
CHBOLW-5,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHBOLW-5_Deep (>150m),,NO_DATA
CHBOLW-5,Medium (50–150m),2.5,,0.034999999999999996,0.0,4.85555,43.375,95.0,182.4,17.1,10.95,70.15,0.4,3.3099999999999996,40.0,0.05,0.7,32.79,0.47,0.0,0.035,104.35,27.3,7.050000000000001,Chattogram,Boalkhali,22.40547,91.91731,2012-2013,CHBOLW-5_Medium (50–150m),38.77847571989252,FAIL
CHBOLW-5,Medium (50–150m),2.4599900000000003,1.0999999999999999,0.32,0.0,8.225405,57.1,100.0,343.5,-67.30000000000001,2.109145,63.4,0.178115,4.60305,8.447595,0.08143,1.25,25.02995,0.99657,3.5,0.195,464.0,27.35,7.305,Chattogram,Boalkhali,22.405442,91.917477,2020-2021,CHBOLW-5_Medium (50–150m),-7.427006989334578,PASS
CHBOLW-5,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHBOLW-5_Shallow (<50m),,NO_DATA
CHBOLW-5,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHBOLW-5_Shallow (<50m),,NO_DATA
CHCHPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHCHPZ-1_Deep (>150m),,NO_DATA
CHCHPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHCHPZ-1_Deep (>150m),,NO_DATA
CHCHPZ-1,Medium (50–150m),0.0,,0.37,36.0,3.5692,262.5,82.0,1943.0,-24.7,74.36,555.1,0.31,35.658,41.14,0.1202,12.5,27.9,,,1.0,971.0,26.0,7.06,Chattogram,Chittagong sadar,22.37139,91.844,2012-2013,CHCHPZ-1_Medium (50–150m),-36.35473410740343,FAIL
CHCHPZ-1,Medium (50–150m),0.0995,0.1,0.15,0.0,26.01,60.0,82.0,1020.0,-88.2,6.94035,146.4,0.31,7.04,10.04,0.47649,1.2,30.12,2.23,4.0,0.39,711.0,26.7,7.25,Chattogram,Chattogram,22.37076,91.84384,2020-2021,CHCHPZ-1_Medium (50–150m),-4.721341992828373,PASS
CHCHPZ-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHCHPZ-1_Shallow (<50m),,NO_DATA
CHCHPZ-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHCHPZ-1_Shallow (<50m),,NO_DATA
CHCHPZ-2,Deep (>150m),0.0,,0.32,0.0,8.9921,13.25,178.0,133.0,-12.4,49.96,48.8,0.27,4.254,1.2,0.0369,4.33,14.1,0.3131,16.3621,0.0,66.5,25.6,7.55,Chattogram,Chittagong sadar,22.37134,91.8442,2012-2013,CHCHPZ-2_Deep (>150m),31.505111755561156,FAIL
CHCHPZ-2,Deep (>150m),0.760135,0.65,0.22499999999999998,0.0,16.109795,52.15,176.5,697.5,-7.0,3.7281850000000003,103.69999999999999,0.12523,5.359249999999999,7.827389999999999,0.589755,1.5,26.957349999999998,1.20617,7.5,0.345,474.475,27.15,7.699999999999999,Chattogram,Chattogram,22.37105,91.84402,2020-2021,CHCHPZ-2_Deep (>150m),-7.5581765261799685,PASS
CHCHPZ-2,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHCHPZ-2_Medium (50–150m),,NO_DATA
CHCHPZ-2,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHCHPZ-2_Medium (50–150m),,NO_DATA
CHCHPZ-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHCHPZ-2_Shallow (<50m),,NO_DATA
CHCHPZ-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHCHPZ-2_Shallow (<50m),,NO_DATA
CHCHPZ-3,Deep (>150m),0.0,,1.06,0.0,5.7918,26.5,197.0,288.0,-1.8,10.61,85.4,0.31,4.251,6.84,0.1192,11.04,38.76,0.21,19.035,0.1,144.2,26.1,7.24,Chattogram,Chittagong sadar,22.37128,91.84386,2012-2013,CHCHPZ-3_Deep (>150m),5.2577399136910765,PASS
CHCHPZ-3,Deep (>150m),1.40096,0.9,0.24,0.0,16.310470000000002,26.65,188.5,608.5,-82.5,3.6098850000000002,77.05,0.21319,4.86855,6.2787,0.25344,1.05,18.83815,1.59146,2.5,0.26,503.165,26.0,7.35,Chattogram,Chattogram,22.37102,91.84385,2020-2021,CHCHPZ-3_Deep (>150m),6.143126176376962,PASS
CHCHPZ-3,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHCHPZ-3_Medium (50–150m),,NO_DATA
CHCHPZ-3,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHCHPZ-3_Medium (50–150m),,NO_DATA
CHCHPZ-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHCHPZ-3_Shallow (<50m),,NO_DATA
CHCHPZ-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHCHPZ-3_Shallow (<50m),,NO_DATA
CHCHPZ-4,Deep (>150m),0.0,0.4,0.24,0.0,17.954500000000003,35.75,259.0,209.45,-36.300000000000004,25.705,146.4,0.39,3.3835,6.7119,0.0582,8.91,18.53,0.28225,234.3245,0.0,102.15,27.3,7.7,Chattogram,Chittagong sadar,22.37104,91.84431,2012-2013,CHCHPZ-4_Deep (>150m),-44.22541960715192,FAIL
CHCHPZ-4,Deep (>150m),4.7876,0.3,0.26,6.0,20.98,75.0,197.0,540.0,-78.9,6.71873,85.4,0.53,6.26,7.83,0.49948,1.5,31.52,2.22,2.0,0.46,520.0,26.7,7.29,Chattogram,Chattogram,22.37076,91.84384,2020-2021,CHCHPZ-4_Deep (>150m),-5.043489593189573,PASS
CHCHPZ-4,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHCHPZ-4_Medium (50–150m),,NO_DATA
CHCHPZ-4,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHCHPZ-4_Medium (50–150m),,NO_DATA
CHCHPZ-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHCHPZ-4_Shallow (<50m),,NO_DATA
CHCHPZ-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHCHPZ-4_Shallow (<50m),,NO_DATA
CHPTLW-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHPTLW-1_Deep (>150m),,NO_DATA
CHPTLW-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHPTLW-1_Deep (>150m),,NO_DATA
CHPTLW-1,Medium (50–150m),0.0,,0.145,12.0,93.815,1580.0,90.0,3590.0,-16.3,4.4,149.45,0.25,36.08,107.5,0.05,18.8,45.65,0.6799999999999999,0.0,1.9449999999999998,1920.25,27.7,7.4,Chattogram,Patia,22.32239,91.85563,2012-2013,CHPTLW-1_Medium (50–150m),-48.40975025681506,FAIL
CHPTLW-1,Medium (50–150m),1.7762900000000001,1.0,0.44499999999999995,24.0,56.43375,811.65,90.0,9108.5,-36.900000000000006,4.12605,280.6,0.28452500000000003,22.754,21.1237,0.52931,1.3,532.0505,1.0253700000000001,37.5,4.55,4749.0,28.1,7.550000000000001,Chattogram,Patia,22.3216715,91.856209,2020-2021,CHPTLW-1_Medium (50–150m),-1.18162161317748,PASS
CHPTLW-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHPTLW-1_Shallow (<50m),,NO_DATA
CHPTLW-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHPTLW-1_Shallow (<50m),,NO_DATA
CHPTLW-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHPTLW-2_Deep (>150m),,NO_DATA
CHPTLW-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHPTLW-2_Deep (>150m),,NO_DATA
CHPTLW-2,Medium (50–150m),7.5,,0.034999999999999996,12.0,63.959999999999994,980.0,92.0,2675.0,-18.7,6.2,134.2,0.2,19.369999999999997,22.5,0.15000000000000002,1.25,28.06,0.32499999999999996,6.0,1.5,1439.0,28.45,7.65,Chattogram,Patia,22.31745,91.86151,2012-2013,CHPTLW-2_Medium (50–150m),-62.62156924066622,FAIL
CHPTLW-2,Medium (50–150m),0.2856,1.1,0.37,9.0,54.2218,652.9,91.0,8060.5,45.95,5.55236,317.2,0.398945,23.703,30.9743,0.206475,0.8500000000000001,416.4605,1.58495,41.5,4.5649999999999995,5221.0,26.55,7.58,Chattogram,Patia,22.3187985,91.8586535,2020-2021,CHPTLW-2_Medium (50–150m),-1.3466282514379015,PASS
CHPTLW-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHPTLW-2_Shallow (<50m),,NO_DATA
CHPTLW-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHPTLW-2_Shallow (<50m),,NO_DATA
CHPTLW-3,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHPTLW-3_Deep (>150m),,NO_DATA
CHPTLW-3,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHPTLW-3_Deep (>150m),,NO_DATA
CHPTLW-3,Medium (50–150m),3.75,,0.04,12.0,71.345,505.0,92.0,4375.0,-21.5,5.65,152.5,0.44999999999999996,40.21,72.5,0.05,3.0,62.599999999999994,0.95,84.0,2.45,2328.8,29.05,7.45,Chattogram,Patia,22.311006,91.86341,2012-2013,CHPTLW-3_Medium (50–150m),-16.914183739773645,FAIL
CHPTLW-3,Medium (50–150m),0.0069,1.9,1.03,6.0,81.3475,1026.65,91.0,3040.5,-66.9,1.20015,191.55,0.142995,16.461,27.033749999999998,0.131915,1.25,645.2750000000001,0.76457,7.5,1.455,1839.5,26.765,7.385,Chattogram,Patia,22.310067,91.863504,2020-2021,CHPTLW-3_Medium (50–150m),3.450272201210901,PASS
CHPTLW-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHPTLW-3_Shallow (<50m),,NO_DATA
CHPTLW-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHPTLW-3_Shallow (<50m),,NO_DATA
CHPTLW-4,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHPTLW-4_Deep (>150m),,NO_DATA
CHPTLW-4,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHPTLW-4_Deep (>150m),,NO_DATA
CHPTLW-4,Medium (50–150m),3.75,,0.025,12.0,58.93,1375.0,95.0,3435.0,-48.9,2.55,158.60000000000002,0.30000000000000004,23.98,47.5,0.0,25.3,46.86,1.41,0.0,1.8499999999999999,1823.25,28.25,7.699999999999999,Chattogram,Patia,22.30389,91.86497,2012-2013,CHPTLW-4_Medium (50–150m),-62.98379956378536,FAIL
CHPTLW-4,Medium (50–150m),0.768185,0.9,0.405,0.0,51.9958,710.45,95.0,2772.5,-104.94999999999999,1.94253,132.5,0.180685,16.336,25.3689,0.395005,1.35,356.4175,0.59014,41.5,1.5150000000000001,1765.0,27.08,7.245,Chattogram,Patia,22.30413,91.865186,2020-2021,CHPTLW-4_Medium (50–150m),-5.54305465576793,PASS
CHPTLW-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHPTLW-4_Shallow (<50m),,NO_DATA
CHPTLW-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHPTLW-4_Shallow (<50m),,NO_DATA
CHPTLW-5,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHPTLW-5_Deep (>150m),,NO_DATA
CHPTLW-5,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHPTLW-5_Deep (>150m),,NO_DATA
CHPTLW-5,Medium (50–150m),3.75,,0.12000000000000001,9.0,119.015,1820.0,92.0,4320.0,-43.9,4.0,140.3,0.44999999999999996,31.705,52.5,0.0,8.299999999999999,58.510000000000005,4.5200000000000005,43.0,2.35,2294.75,30.65,7.800000000000001,Chattogram,Patia,22.2972,91.86723,2012-2013,CHPTLW-5_Medium (50–150m),-60.04239888881191,FAIL
CHPTLW-5,Medium (50–150m),1.20314,1.1,0.235,0.0,80.24705,709.85,91.0,2982.5,-108.35,2.42565,207.39999999999998,0.153365,22.032500000000002,25.770500000000002,0.389945,1.9,365.1335,2.25955,4.0,1.6,1915.0,27.5,7.16,Chattogram,Patia,22.297267,91.867031,2020-2021,CHPTLW-5_Medium (50–150m),-2.019590092808336,PASS
CHPTLW-5,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHPTLW-5_Shallow (<50m),,NO_DATA
CHPTLW-5,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHPTLW-5_Shallow (<50m),,NO_DATA
CHSDPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHSDPZ-1_Deep (>150m),,NO_DATA
CHSDPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHSDPZ-1_Deep (>150m),,NO_DATA
CHSDPZ-1,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHSDPZ-1_Medium (50–150m),,NO_DATA
CHSDPZ-1,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHSDPZ-1_Medium (50–150m),,NO_DATA
CHSDPZ-1,Shallow (<50m),82.5,2.3,0.28,3.0,67.42,4250.0,30.0,12140.0,-38.6,0.75,207.4,0.56,4.83,14.24,0.0665,,298.14,4.68,5.37,6.9,6710.0,26.7,7.76,Chattogram,Sandwip,22.46622,91.51917,2012-2013,CHSDPZ-1_Shallow (<50m),-75.00614830461635,FAIL
CHSDPZ-1,Shallow (<50m),4.1373,1.1,0.29,24.0,57.19,275.0,30.0,598.0,-111.5,1.79194,292.8,0.17,6.4,21.02,0.05595,1.6,134.47,1.51,8.0,0.39,595.0,27.1,6.9,Chattogram,Sandwip,22.27396,91.3184,2020-2021,CHSDPZ-1_Shallow (<50m),-12.089930334100156,FAIL
CHSDPZ-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHSDPZ-2_Deep (>150m),,NO_DATA
CHSDPZ-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHSDPZ-2_Deep (>150m),,NO_DATA
CHSDPZ-2,Medium (50–150m),7.5,0.9,0.23,3.0,26.76,150.0,121.0,632.0,-42.7,0.64,213.5,0.43,4.63,34.98,0.04,0.3,76.41,0.65,6.31,0.3,307.0,26.1,7.75,Chattogram,Sandwip,22.46619,91.51918,2012-2013,CHSDPZ-2_Medium (50–150m),-1.956211600584287,PASS
CHSDPZ-2,Medium (50–150m),112.90326999999999,0.65,0.20500000000000002,6.0,71.24105,323.9,122.0,709.5,-7.949999999999999,1.0339200000000002,277.55,0.40778000000000003,13.952,35.6851,0.051144999999999996,1.3,148.342,2.9645900000000003,2.0,0.36,620.5,27.6,7.279999999999999,Chattogram,Sandwip,22.37003,91.4188,2020-2021,CHSDPZ-2_Medium (50–150m),-2.5610697771183366,PASS
CHSDPZ-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHSDPZ-2_Shallow (<50m),,NO_DATA
CHSDPZ-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHSDPZ-2_Shallow (<50m),,NO_DATA
CHSDPZ-3,Deep (>150m),0.0,0.1,0.48,3.0,27.12,143.0,182.0,675.0,-45.9,1.22,231.8,0.83,4.21,26.69,0.1212,0.59,12.15,0.94,6.67,0.3,328.0,26.4,7.75,Chattogram,Sandwip,22.46616,91.5192,2012-2013,CHSDPZ-3_Deep (>150m),-31.403904693577605,FAIL
CHSDPZ-3,Deep (>150m),3.2218299999999997,0.8,0.515,6.0,21.241,186.25,183.0,858.5,-81.4,1.5305849999999999,149.75,0.48858999999999997,5.70875,7.672509999999999,0.06933,1.2000000000000002,112.5145,1.2487,1.0,0.31,474.0,27.35,7.300000000000001,Chattogram,Sandwip,22.37013,91.4188,2020-2021,CHSDPZ-3_Deep (>150m),-8.111177240794,PASS
CHSDPZ-3,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHSDPZ-3_Medium (50–150m),,NO_DATA
CHSDPZ-3,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHSDPZ-3_Medium (50–150m),,NO_DATA
CHSDPZ-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHSDPZ-3_Shallow (<50m),,NO_DATA
CHSDPZ-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHSDPZ-3_Shallow (<50m),,NO_DATA
CHSDPZ-4,Deep (>150m),0.0,1.0,0.6,3.0,14.94,178.0,292.0,801.0,-53.1,0.34,213.5,1.03,3.48,13.56,0.1691,0.56,18.93,1.4,5.69,0.4,391.0,26.1,7.92,Chattogram,Sandwip,22.46613,91.51921,2012-2013,CHSDPZ-4_Deep (>150m),-51.79194896786618,FAIL
CHSDPZ-4,Deep (>150m),2.614535,1.4,0.21500000000000002,6.0,6.060644999999999,152.6,292.0,816.5,-8.8,0.25787,128.15,0.07905000000000001,5.11345,6.980265,0.050245,1.65,105.459,1.2730000000000001,1.5,0.445,587.0,28.7035,7.34,Chattogram,Sandwip,22.370179999999998,91.4188,2020-2021,CHSDPZ-4_Deep (>150m),-8.910165256118905,PASS
CHSDPZ-4,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHSDPZ-4_Medium (50–150m),,NO_DATA
CHSDPZ-4,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHSDPZ-4_Medium (50–150m),,NO_DATA
CHSDPZ-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHSDPZ-4_Shallow (<50m),,NO_DATA
CHSDPZ-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHSDPZ-4_Shallow (<50m),,NO_DATA
CHSKPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHSKPZ-1_Deep (>150m),,NO_DATA
CHSKPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHSKPZ-1_Deep (>150m),,NO_DATA
CHSKPZ-1,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHSKPZ-1_Medium (50–150m),,NO_DATA
CHSKPZ-1,Medium (50–150m),2.2915,1.75,0.42000000000000004,6.0,29.970950000000002,145.0,69.0,669.0,-141.9,2.13514,308.05,0.160565,15.6185,25.45945,0.197315,2.55,110.7205,3.0548100000000002,33.0,0.7749999999999999,412.0,27.14,7.470000000000001,Chattogram,Sitakund,22.61085,91.66437,2020-2021,CHSKPZ-1_Medium (50–150m),-6.683487575212403,PASS
CHSKPZ-1,Shallow (<50m),125.0,1.4000000000000001,1.185,1.5,42.44,554.125,41.0,2141.0,-68.05,4.435,460.55,1.75,13.2925,24.66,0.049525,0.95,111.3,4.465,7.305,1.1400000000000001,1118.16,27.45,7.765000000000001,Chattogram,Sitakunda,22.61085,91.66437,2012-2013,CHSKPZ-1_Shallow (<50m),-42.535074650154634,FAIL
CHSKPZ-1,Shallow (<50m),2.2298,0.8999999999999999,0.235,18.0,15.0215,112.5,41.0,656.5,-62.35,4.14472,139.75,0.12185,14.030999999999999,10.213835,0.195125,1.35,85.133,2.86482,22.0,0.46,421.5,27.0,7.26,Chattogram,Sitakund,22.61082,91.66455,2020-2021,CHSKPZ-1_Shallow (<50m),-6.641163000135257,PASS
CHSKPZ-2,Deep (>150m),1.25,0.4,0.37,1.5,19.665,93.75,176.0,835.5,-75.1,1.185,390.4,0.5599999999999999,3.2504999999999997,8.475,0.149225,0.8899999999999999,201.95,0.65,9.835,0.35,434.0,27.3,8.275,Chattogram,Sitakunda,22.6108,91.66441,2012-2013,CHSKPZ-2_Deep (>150m),6.332250387258903,PASS
CHSKPZ-2,Deep (>150m),3.277855,1.3,0.255,18.0,60.5407,146.15,177.0,849.0,-66.3,2.5153499999999998,343.45,0.17255500000000001,10.839,15.97145,0.3541,1.25,98.0286,0.9848399999999999,61.5,0.345,530.5,26.950000000000003,7.275,Chattogram,Sitakund,22.6108,91.66441,2020-2021,CHSKPZ-2_Deep (>150m),-13.08268092782678,FAIL
CHSKPZ-2,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHSKPZ-2_Medium (50–150m),,NO_DATA
CHSKPZ-2,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHSKPZ-2_Medium (50–150m),,NO_DATA
CHSKPZ-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHSKPZ-2_Shallow (<50m),,NO_DATA
CHSKPZ-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHSKPZ-2_Shallow (<50m),,NO_DATA
CHSKPZ-3,Deep (>150m),0.0,0.05,0.7250000000000001,2.25,46.83,41.375,212.0,218.5,-32.7,3.09,152.5,0.9199999999999999,3.9945000000000004,4.965,0.09784999999999999,1.8,8.675,0.095,4.2,0.045,125.69999999999999,28.1,7.9350000000000005,Chattogram,Sitakunda,22.61086,91.66423,2012-2013,CHSKPZ-3_Deep (>150m),-7.244074322581767,PASS
CHSKPZ-3,Deep (>150m),2.8841050000000004,1.7000000000000002,0.395,12.0,70.36305,248.375,215.0,1022.5,-37.85,0.591465,392.5,0.34761499999999995,21.131,21.0929,0.136395,0.85,136.8115,2.8962399999999997,56.0,0.49,641.0,27.275,7.13,Chattogram,Sitakund,22.61086,91.66423,2020-2021,CHSKPZ-3_Deep (>150m),-12.446797714102475,FAIL
CHSKPZ-3,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHSKPZ-3_Medium (50–150m),,NO_DATA
CHSKPZ-3,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHSKPZ-3_Medium (50–150m),,NO_DATA
CHSKPZ-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CHSKPZ-3_Shallow (<50m),,NO_DATA
CHSKPZ-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CHSKPZ-3_Shallow (<50m),,NO_DATA
CXCKPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CXCKPZ-1_Deep (>150m),,NO_DATA
CXCKPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CXCKPZ-1_Deep (>150m),,NO_DATA
CXCKPZ-1,Medium (50–150m),0.0,0.25,2.4200000000000004,1.5,22.29,34.625,90.0,337.0,12.599999999999998,4.205,155.55,0.78,3.232,12.34,0.07172500000000001,1.2116,51.3,0.86875,6.225,0.125,175.2,28.15,6.535,Cox'S Bazar,Chakaria,21.7825,92.01915,2012-2013,CXCKPZ-1_Medium (50–150m),10.093000441349846,FAIL
CXCKPZ-1,Medium (50–150m),0.0103,1.25,0.1,6.0,19.041265,84.5,90.0,903.5,13.25,0.586265,74.6,0.07697000000000001,4.0786,6.396895000000001,0.033525,1.15,39.2366,0.28156,7.0,0.6950000000000001,569.1700000000001,26.9,7.130000000000001,Cox’s Bazar,Behula Manik,21.77255,92.015375,2020-2021,CXCKPZ-1_Medium (50–150m),-9.183553407688178,PASS
CXCKPZ-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CXCKPZ-1_Shallow (<50m),,NO_DATA
CXCKPZ-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CXCKPZ-1_Shallow (<50m),,NO_DATA
CXCKPZ-2,Deep (>150m),0.0,1.15,0.18,1.5,24.509999999999998,32.625,154.0,295.0,11.05,1.15,179.95,0.47,2.925,12.085,0.03445,1.1953,28.07,0.84455,6.09,0.115,152.9,28.4,6.449999999999999,Cox'S Bazar,Chakaria,21.78263,92.01913,2012-2013,CXCKPZ-2_Deep (>150m),-7.013359271189351,PASS
CXCKPZ-2,Deep (>150m),2.32217,0.45,0.060000000000000005,18.0,18.04135,87.75,154.0,759.5,-87.05,1.431345,169.95,0.11546,5.72865,10.387,0.02689,0.75,56.0897,0.6782999999999999,3.0,0.375,481.0,27.55,7.49,Cox’s Bazar,Behula Manik,21.772615000000002,92.015365,2020-2021,CXCKPZ-2_Deep (>150m),-15.099320610527956,FAIL
CXCKPZ-2,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CXCKPZ-2_Medium (50–150m),,NO_DATA
CXCKPZ-2,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,CXCKPZ-2_Medium (50–150m),,NO_DATA
CXCKPZ-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,CXCKPZ-2_Shallow (<50m),,NO_DATA
